id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed,_street_segments,_street_gap_count
18986397,Port Union Road,residential,,B,HIGH,no,A41,Profit,,,,42,9
532033539,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,,35 mph,42,9
532033542,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,35 mph,42,9
532033543,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,2,35 mph,42,9
543072364,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
543072366,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,4,,42,9
548810264,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,35 mph,42,9
548810265,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,2,35 mph,42,9
548810266,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,35 mph,42,9
548810267,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,35 mph,42,9
548810274,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,35 mph,42,9
548810275,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,4,35 mph,42,9
548810276,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,4,35 mph,42,9
548810277,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,6,45 mph,42,9
548810278,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,5,35 mph,42,9
548810279,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,5,35 mph,42,9
548810280,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,4,,42,9
548810281,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,6,,42,9
548810282,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810283,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,6,,42,9
548810284,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,asphalt,3,,42,9
548810285,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,asphalt,3,,42,9
548810286,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810287,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810288,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810289,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810332,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,4,,42,9
548810333,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810334,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810339,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810340,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,4,,42,9
548810342,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810343,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810344,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810351,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548810352,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,3,,42,9
548839149,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,2,35 mph,42,9
548839150,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,2,35 mph,42,9
742193606,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,2,35 mph,42,9
1379242582,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,5,,42,9
1379242583,Port Union Road,tertiary,,B,HIGH,no,A41,Port Union,,6,,42,9
18982642,Seward Road,unclassified,,B,HIGH,no,A41,Seward,,5,,27,8
18982647,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,4,,27,8
18982808,Seward Road,tertiary,,B,HIGH,no,A41,Cooper,,4,,27,8
98598606,Seward Road,residential,yes,AB,CRITICAL,no,A41,Seward,,,,27,8
98598608,Seward Road,residential,yes,AB,CRITICAL,no,A41,Seward,,,,27,8
98598620,Seward Road,residential,yes,AB,CRITICAL,no,A41,Seward,,,,27,8
98598629,Seward Road,residential,yes,AB,CRITICAL,no,A41,Seward,,,,27,8
532033390,Seward Road,tertiary,,B,HIGH,no,A41,Cooper,,5,,27,8
532033398,Seward Road,tertiary,,B,HIGH,no,A41,Cooper,,4,,27,8
532033403,Seward Road,unclassified,,B,HIGH,no,A41,Seward,,3,,27,8
532033406,Seward Road,unclassified,,B,HIGH,no,A41,Seward,,4,,27,8
532033407,Seward Road,unclassified,,B,HIGH,no,A41,Seward,,5,,27,8
532033415,Seward Road,unclassified,,B,HIGH,no,A41,Seward,,5,,27,8
548810290,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,4,,27,8
548810291,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,4,,27,8
548810292,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,5,,27,8
548810293,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,3,,27,8
548810294,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,3,,27,8
548810295,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,4,,27,8
548810296,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,3,,27,8
548810297,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,3,,27,8
548810327,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,5,,27,8
548810328,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,4,,27,8
548810330,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,5,,27,8
548810331,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,4,,27,8
1453784057,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,4,,27,8
1453784058,Seward Road,tertiary,,B,HIGH,no,A41,Seward,,5,,27,8
18985661,Holden Boulevard,secondary,,B,HIGH,no,A41,Berk,,5,,18,7
18986461,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,5,,18,7
52301874,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,,,18,7
532033535,Holden Boulevard,secondary,,B,HIGH,no,A41,Berk,,6,,18,7
532033538,Holden Boulevard,secondary,,B,HIGH,no,A41,Berk,,4,,18,7
532033544,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,4,,18,7
532033545,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,5,,18,7
532033546,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,3,,18,7
532033547,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,4,,18,7
532033551,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,3,,18,7
532033570,Holden Boulevard,secondary,,B,HIGH,no,A41,Berk,asphalt,6,,18,7
548810359,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,5,,18,7
698705032,Holden Boulevard,secondary,,B,HIGH,no,A41,Berk,,5,,18,7
859618395,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,,,18,7
859618396,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,3,,18,7
859618397,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,3,,18,7
859618398,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,4,,18,7
1097978081,Holden Boulevard,secondary,,B,HIGH,no,A41,Holden,,3,,18,7
32022494,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
32022497,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
532124239,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556682598,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556682599,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556682600,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556682616,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
556682617,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556682618,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
556682628,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556701553,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556701558,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556701575,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556701590,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
556701601,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,5,,23,6
661086211,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
742781212,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
742781213,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
742781216,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
746599029,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
1374023604,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
1374023605,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
1374023606,Nilles Road,tertiary,,B,HIGH,no,A41,Nilles,,4,,23,6
18981069,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,4,,18,6
52325662,Kolb Drive,residential,yes,AB,CRITICAL,no,A41,Kolb,,,,18,6
52325665,Kolb Drive,residential,yes,AB,CRITICAL,no,A41,Kolb,,2,,18,6
532203713,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,6,,18,6
532203718,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,6,,18,6
532203719,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,7,,18,6
532203720,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,6,,18,6
532203789,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,3,,18,6
532203797,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,,,18,6
532203804,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,4,,18,6
532203813,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,3,,18,6
532203820,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,4,,18,6
532203826,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,5,,18,6
532203832,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,5,,18,6
532203837,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,7,,18,6
532203842,Kolb Drive,residential,,B,HIGH,no,A41,Kolb,,6,,18,6
556701646,Kolb Drive,residential,yes,AB,CRITICAL,no,A41,Kolb,,,,18,6
556701647,Kolb Drive,residential,yes,AB,CRITICAL,no,A41,Kolb,,2,,18,6
18984927,Wellesley Place,residential,,B,HIGH,no,A41,Wellesley,,,,5,6
32559290,Wellesley Place,residential,,B,HIGH,no,A41,Wellesley,,,,5,6
32559296,Wellesley Place,residential,,B,HIGH,no,A41,Wellesley,,,,5,6
32559299,Wellesley Place,residential,,B,HIGH,no,A41,Wellesley,,,,5,6
32559313,Wellesley Place,residential,,B,HIGH,no,A41,Wellesley,,,,5,6
19069009,Bishopsgate Drive,residential,yes,AB,CRITICAL,no,A41,Bishopsgate,asphalt,,,4,6
200417091,Bishopsgate Drive,residential,,B,HIGH,no,A41,Bishopsgate,,,,4,6
200417095,Bishopsgate Drive,residential,yes,AB,CRITICAL,no,A41,Bishopsgate,asphalt,,,4,6
200417118,Bishopsgate Drive,residential,yes,AB,CRITICAL,no,A41,Bishopsgate,asphalt,,,4,6
19060530,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,3,,12,5
532171352,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,3,,12,5
532171357,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,3,,12,5
532171363,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,4,,12,5
532171368,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,3,,12,5
532171377,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,3,,12,5
532171386,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,,,12,5
532171411,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,,,12,5
532171414,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,3,,12,5
532171417,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,,,12,5
532171421,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,asphalt,3,,12,5
532171424,Norbourne Drive,residential,,B,HIGH,no,A41,Norbourne,,,,12,5
18983345,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,,,10,5
18983347,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,4,,10,5
532033456,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,,,10,5
532033462,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,3,,10,5
532033485,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,4,,10,5
532203997,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,,,10,5
532203998,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,3,,10,5
532203999,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,3,,10,5
745271444,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,,,10,5
1369728787,Ross Road,tertiary,,B,HIGH,no,A41,Ross,,3,,10,5
18984544,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,3,,10,5
556682490,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,4,,10,5
556682535,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,3,,10,5
556682547,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,3,,10,5
556682548,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,,,10,5
556682575,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,,,10,5
556682576,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,3,,10,5
556682604,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,3,,10,5
556682605,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,3,,10,5
556682606,Wessel Drive,residential,,B,HIGH,no,A41,Wessel,,3,,10,5
19054997,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,,,11,3
532001139,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,3,,11,3
532001140,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,3,,11,3
532001141,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,4,,11,3
532001142,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,,,11,3
532001402,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,,,11,3
532001403,Southland Road,tertiary,,B,HIGH,no,A41,Southland,asphalt,3,,11,3
532001404,Southland Road,tertiary,,B,HIGH,no,A41,Southland,asphalt,3,,11,3
532171310,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,3,,11,3
759774714,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,,,11,3
759774715,Southland Road,tertiary,,B,HIGH,no,A41,Southland,,,,11,3
121341724,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,3,,10,3
121341731,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,4,,10,3
556682414,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,5,,10,3
556682536,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,6,,10,3
556682537,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,5,,10,3
556682624,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,4,,10,3
558706337,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,4,,10,3
767452274,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,4,,10,3
1371659493,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,3,,10,3
1371659494,Pleasant Avenue,primary,,B,HIGH,no,A21,Pleasant,,5,,10,3
19069036,Eswin Street,residential,,B,HIGH,no,A41,Eswin,asphalt,,,7,3
348076185,Eswin Street,residential,,B,HIGH,no,A41,Eswin,asphalt,,,7,3
348076186,Eswin Street,residential,yes,AB,CRITICAL,no,A41,Eswin,,1,,7,3
348076187,Eswin Street,residential,yes,AB,CRITICAL,no,A41,Eswin,,,,7,3
532171491,Eswin Street,residential,,B,HIGH,no,A41,Eswin,asphalt,3,,7,3
920649430,Eswin Street,residential,,B,HIGH,no,A41,Eswin,asphalt,,,7,3
1074772370,Eswin Street,residential,yes,AB,CRITICAL,no,A41,Eswin,,1,,7,3
19054183,Maple Knoll Terrace,residential,yes,AB,CRITICAL,no,A41,Maple Knoll,asphalt,,,4,3
1054992606,Maple Knoll Terrace,residential,,B,HIGH,no,A41,Maple Knoll,asphalt,,,4,3
1054992607,Maple Knoll Terrace,residential,yes,AB,CRITICAL,no,A41,Maple Knoll,asphalt,,,4,3
1054992608,Maple Knoll Terrace,residential,yes,AB,CRITICAL,no,A41,Maple Knoll,asphalt,,,4,3
19070191,Beckham Way,residential,,B,HIGH,no,A41,Beckham,asphalt,,,3,3
19070192,Beckham Way,residential,yes,AB,CRITICAL,no,A41,Beckham,asphalt,,,3,3
80213964,Beckham Way,residential,yes,AB,CRITICAL,no,A41,Beckham,asphalt,,,3,3
19058475,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,3,,11,2
531657985,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,3,,11,2
531657986,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,3,,11,2
531657987,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,,,11,2
531657988,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,3,,11,2
531657989,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,3,,11,2
531657990,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,3,,11,2
531657991,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,3,,11,2
531657993,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,3,,11,2
763074073,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,,,11,2
763074074,Tri-County Parkway,tertiary,,B,HIGH,no,A41,Tri County,,,,11,2
19061845,Ray Norrish Drive,unclassified,,B,HIGH,no,A41,Ray Norrish,,4,,10,2
531746129,Ray Norrish Drive,residential,,B,HIGH,no,A41,Ray Norrish,,3,,10,2
531746130,Ray Norrish Drive,unclassified,,B,HIGH,no,A41,Ray Norrish,,4,,10,2
531746132,Ray Norrish Drive,unclassified,,B,HIGH,no,A41,Ray Norrish,,4,,10,2
531746137,Ray Norrish Drive,residential,,B,HIGH,no,A41,Ray Norrish,,,,10,2
531746140,Ray Norrish Drive,residential,,B,HIGH,no,A41,Ray Norrish,,3,,10,2
531746141,Ray Norrish Drive,residential,,B,HIGH,no,A41,Ray Norrish,,3,,10,2
531746142,Ray Norrish Drive,residential,,B,HIGH,no,A41,Ray Norrish,,,,10,2
531746143,Ray Norrish Drive,residential,,B,HIGH,no,A41,Ray Norrish,,,,10,2
531746144,Ray Norrish Drive,residential,,B,HIGH,no,A41,Ray Norrish,,3,,10,2
19071361,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,asphalt,3,,7,2
531746217,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,asphalt,3,,7,2
531746223,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,asphalt,3,,7,2
531746339,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,asphalt,2,,7,2
757226032,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,asphalt,2,,7,2
757226033,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,,,,7,2
1313880761,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,asphalt,2,,7,2
19071944,Maple Trace,residential,,B,HIGH,no,A41,Maple,asphalt,3,,7,2
19071945,Maple Trace,residential,,B,HIGH,no,A41,Maple,asphalt,,,7,2
80213958,Maple Trace,residential,yes,AB,CRITICAL,no,A41,Maple,asphalt,,,7,2
80213959,Maple Trace,residential,yes,AB,CRITICAL,no,A41,Maple,asphalt,,,7,2
80213960,Maple Trace,residential,yes,AB,CRITICAL,no,A41,Maple,asphalt,,,7,2
80213967,Maple Trace,residential,,B,HIGH,no,A41,Maple,asphalt,,,7,2
532001289,Maple Trace,residential,,B,HIGH,no,A41,Maple,asphalt,,,7,2
18980754,South Timber Hollow Drive,residential,,B,HIGH,no,A41,Timber Hollow,,,,6,2
25119199,South Timber Hollow Drive,service,,B,HIGH,no,A41,Timber Hollow,,,,6,2
358406902,South Timber Hollow Drive,service,,B,HIGH,no,A41,Timber Hollow,,,,6,2
358406903,South Timber Hollow Drive,service,,B,HIGH,no,A41,Timber Hollow,,,,6,2
358406904,South Timber Hollow Drive,service,,B,HIGH,no,A41,Timber Hollow,,,,6,2
1060941194,South Timber Hollow Drive,service,yes,B,HIGH,no,A41,Timber Hollow,,,,6,2
19070681,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,,,13,1
532171264,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,,,13,1
532171265,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,4,,13,1
532171266,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,3,,13,1
532171268,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,4,,13,1
532171270,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,4,,13,1
532171389,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,3,,13,1
532171396,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,,,13,1
532171401,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,,,13,1
532171405,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,3,,13,1
551371424,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,3,,13,1
680734040,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,,,13,1
920649431,Kemper Meadow Drive,residential,,B,HIGH,no,A41,Kemper Meadow,asphalt,3,,13,1
40837957,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,4,,11,1
40837959,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,5,,11,1
532033353,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,7,,11,1
543072265,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,5,45 mph,11,1
543072267,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,5,45 mph,11,1
543072270,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,5,45 mph,11,1
543072272,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,asphalt,5,45 mph,11,1
762786856,Mulhauser Road,tertiary,,B,HIGH,no,A41,Mulhauser,,5,,11,1
762786857,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,5,,11,1
1088796661,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,5,,11,1
1088796662,Mulhauser Road,secondary,,B,HIGH,no,A41,Mulhauser,,5,35 mph,11,1
19055169,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,,,10,1
208936861,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,3,,10,1
532171297,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,3,,10,1
532171298,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,,,10,1
532171299,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,,,10,1
532171300,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,3,,10,1
532171301,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,3,,10,1
532171302,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,3,,10,1
532171303,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,,,10,1
532171306,Kenn Road,tertiary,,B,HIGH,no,A41,Kenn,,3,,10,1
18981220,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,6,,7,1
531491719,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,5,,7,1
531491721,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,7,1
543087176,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,7,1
543087177,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,7,1
543087178,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,5,,7,1
543087180,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,6,,7,1
532203761,Casual Drive,residential,,B,HIGH,no,A41,Casual,,3,,5,1
532203766,Casual Drive,residential,,B,HIGH,no,A41,Casual,,,,5,1
532203770,Casual Drive,residential,,B,HIGH,no,A41,Casual,,3,,5,1
532203776,Casual Drive,residential,,B,HIGH,no,A41,Casual,,,,5,1
532203781,Casual Drive,residential,,B,HIGH,no,A41,Casual,,3,,5,1
19062934,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,,4,1
531658011,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,,4,1
1037961610,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,,4,1
1037961611,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,,4,1
18980248,Provident Drive,residential,,B,HIGH,no,A41,Provident,,,,4,1
543072257,Provident Drive,residential,,B,HIGH,no,A41,Provident,,3,,4,1
543072258,Provident Drive,residential,,B,HIGH,no,A41,Provident,,3,,4,1
740927890,Provident Drive,residential,,B,HIGH,no,A41,Provident,,3,,4,1
19058466,Smiley Avenue,tertiary,yes,B,HIGH,no,A41,Smiley,asphalt,3,,4,1
532171240,Smiley Avenue,tertiary,,B,HIGH,no,A41,Smiley,,2,,4,1
532171304,Smiley Avenue,residential,,B,HIGH,no,A41,Smiley,,2,,4,1
532171305,Smiley Avenue,tertiary,,B,HIGH,no,A41,Smiley,,3,,4,1
19068377,Springdale Road,residential,,B,HIGH,no,A41,Springdale,,,35 mph,4,1
201049432,Springdale Road,tertiary,,B,HIGH,no,A41,Springdale,,,,4,1
686855383,Springdale Road,residential,,B,HIGH,no,A41,Springdale,,,35 mph,4,1
686855384,Springdale Road,residential,,B,HIGH,no,A41,Springdale,,,35 mph,4,1
18983198,Chesapeake Way,residential,,B,HIGH,no,A41,Chesapeake,,,,3,1
661086126,Chesapeake Way,residential,,B,HIGH,no,A41,Chesapeake,,,,3,1
661086127,Chesapeake Way,residential,,B,HIGH,no,A41,Chesapeake,,,,3,1
19057431,Inner Circle Drive,residential,,B,HIGH,no,A41,Inner Circle,,,,3,1
19057432,Inner Circle Drive,residential,yes,AB,CRITICAL,no,A41,Inner Circle,asphalt,1,,3,1
532646842,Inner Circle Drive,residential,yes,AB,CRITICAL,no,A41,Inner Circle,asphalt,1,,3,1
19065512,Sevenhills Drive,residential,,B,HIGH,no,A41,Sevenhills,,,,3,1
225801685,Sevenhills Drive,residential,,B,HIGH,no,A41,Sevenhills,,,,3,1
523837179,Sevenhills Drive,residential,,B,HIGH,no,A41,Sevenhills,,,,3,1
19067831,West Fountain Avenue,residential,,B,HIGH,no,A41,Fountain,,,,3,1
1369630689,West Fountain Avenue,residential,,B,HIGH,no,A41,Fountain,,,,3,1
